3783331,13:47:00,13:47:00,23095,104
3783331,13:48:00,13:48:00,23096,105
3783331,13:49:00,13:49:00,23097,106
3783331,13:49:00,13:49:00,30760,107
3783331,13:52:00,13:52:00,25946,108
3783331,13:55:00,13:55:00,332,109
3871487,01:26:00,01:26:00,31347,15
3871487,01:26:00,01:26:00,31289,16
3871487,01:27:00,01:27:00,20991,17
3871487,01:28:00,01:28:00,342,18
3871487,01:28:00,01:28:00,20993,19
3871487,01:29:00,01:29:00,20994,20
3871487,01:29:00,01:29:00,20995,21
3871487,01:30:00,01:30:00,20996,22
3871487,01:31:00,01:31:00,20998,23
3871487,01:31:00,01:31:00,20999,24
3871487,01:32:00,01:32:00,21001,25
3871487,01:33:00,01:33:00,21002,26
3871487,01:34:00,01:34:00,343,27
3871487,01:34:00,01:34:00,21005,28
3871487,01:34:00,01:34:00,21006,29
3871487,01:35:00,01:35:00,21008,30
3871487,01:35:00,01:35:00,30290,31
3871487,01:35:00,01:35:00,21009,32
3871487,01:36:00,01:36:00,21010,33
3871487,01:37:00,01:37:00,30791,34
3871487,01:37:00,01:37:00,21014,35
3871487,01:37:00,01:37:00,21016,36
3871487,01:38:00,01:38:00,21017,37
3871487,01:38:00,01:38:00,21018,38
3871487,01:38:00,01:38:00,21019,39
3871487,01:39:00,01:39:00,21021,40
3871487,01:39:00,01:39:00,21022,41
3871487,01:41:00,01:41:00,30291,42
3871487,01:42:00,01:42:00,21025,43
3871487,01:43:00,01:43:00,344,44
3871487,01:43:00,01:43:00,21026,45
3871487,01:44:00,01:44:00,21027,46
3871487,01:44:00,01:44:00,21028,47
3871487,01:45:00,01:45:00,30550,48
3871487,01:46:00,01:46:00,21030,49
3871487,01:47:00,01:47:00,21032,50
3871487,01:48:00,01:48:00,21033,51
3871487,01:48:00,01:48:00,21035,52
3871487,01:49:00,01:49:00,21037,53
3871487,01:50:00,01:50:00,21038,54
3871487,01:51:00,01:51:00,345,55
3871487,01:51:00,01:51:00,21040,56
3871487,01:52:00,01:52:00,21041,57
3871487,01:52:00,01:52:00,21042,58
3871487,01:53:00,01:53:00,21481,59
3871487,01:54:00,01:54:00,21044,60
3871963,01:13:00,01:13:00,341,1
3871963,01:13:00,01:13:00,12196,2
3871963,01:14:00,01:14:00,20979,3
3871963,01:15:00,01:15:00,20980,4
3871963,01:15:00,01:15:00,20981,5
3871963,01:15:00,01:15:00,20982,6
3871963,01:16:00,01:16:00,12218,7
3871963,01:17:00,01:17:00,20983,8
