2, 525, Rhawn St & Roosevelt Blvd
2, 526, Rhawn St & Castor Av
2, 527, Rhawn St & Oxford Av
2, 529, High School Rd & Harrison Av
2, 532, Montgomery Av & Harrison Av
2, 533, Forrest Av & Fox Chase Rd 
2, 535, Rhawn St & Castor Av     
2, 536, Rhawn St & Roosevelt Blvd
2, 537, Rhawn St & Torresdale Av
2, 539, 33rd St & Dickinson St Loop
2, 540, Morris St & 20th St
2, 541, Morris St & Broad St
2, 542, Morris St & 7th St
2, 543, Front St & Tasker St
2, 544, Tasker St & Front St
2, 545, Tasker St & 7th St
2, 546, Tasker St & Broad St
2, 548, Tasker St & 22nd St
2, 551, Lansdowne Av & Haverford Av
2, 552, Vine St & 65th St
2, 553, Vine St & 59th St
2, 554, Haverford Av & 52nd St
2, 556, Woodland Av & 40th St
2, 557, Haverford Av & 52nd St
2, 558, Haverford Av & 59th St
2, 559, Haverford Av & 65th St
2, 560, Lansdowne Av & Haverford Av
2, 563, 76th St & City Av - FS
2, 564, 63rd St & Master St
2, 567, 41st St & Lancaster Av
2, 573, Market St & 33rd St
2, 574, Fairmount Av & 40th St
2, 575, 46th St & Market St
2, 577, 63rd St & Haverford Av
2, 581, 33rd St & Oxford St
2, 582, 33rd St & Girard Av
2, 584, 27th St & Poplar St
2, 585, Poplar Dr & Girard Av
2, 586, 33rd St & Oxford St
2, 587, 30th St & Allegheny Av
2, 589, 22nd St & Lehigh Av
2, 590, Chestnut St & 43rd St
2, 591, Chestnut St & 42nd St
2, 592, Chestnut St & 41st St
2, 593, Penn's Landing - 1
2, 595, 20th St & Girard Av - MBFS
2, 596, 22nd St & Lehigh Av
2, 597, 22nd St & Allegheny Av
2, 598, Chestnut St & 39th St
2, 599, Baltimore Av & 61st St Angora Loop
2, 600, Baltimore Av & 49th St
2, 601, Baltimore Av & 49th St
2, 604, Ridge Av & Fountain St 
2, 610, Elmwood Av & 73rd St
2, 611, Elmwood Loop
2, 612, Island Av & 80th St Eastwick Loop 
2, 613, Snyder Av & Broad St 
2, 615, Lindbergh Blvd & Island Av
2, 617, PNC Center
2, 618, International Plaza
2, 622, Chestnut St & 38th St
2, 623, Chestnut St & 37th St
2, 624, Industrial Hwy & Wanamaker Av - FS
2, 630, Lindbergh Blvd & Island Av
2, 631, Passyunk Av & 20th St
2, 632, Snyder Av & Broad St 
2, 633, PHL E & F Terminal
2, 634, Presidential Blvd & Winding Dr - FS
2, 635, Parkside Av & 40th St
2, 636, Mantua Av & 34th St
2, 638, 5th St & Market St - FS
2, 640, Art Museum Dr  & Back Entrance - 2
2, 641, Mantua Av & 34th St - FS
2, 642, 40th St & Girard Av
2, 643, Neill Dr & Winding Dr
2, 644, 33rd St & Dauphin St Loop
2, 646, Dauphin St & Broad St 
2, 647, Dauphin St & 7th St 
2, 649, Richmond St & Cumberland St
2, 650, Richmond St & Cumberland St
2, 651, Susquehanna Av & Front St - FS
2, 653, Susquehanna Av & Broad St 
2, 656, York St & 33rd St 
2, 657, Conshohocken Av & Monument Rd
2, 659, South St & 22nd St
2, 660, South St & Broad St
